"tourney_name","match_id","surface","name","hand","rank","round","ace","df","svpt","FirstIn","FirstWon","SecondWon","SvGms","bpSaved","bpFaced","winner","diff_ace","diff_df","diff_svpt","diff_1stIn","diff_1stWon","diff_2ndWon","diff_SvGms","diff_bpSaved","diff_bpFaced"
"Houston","2015-717:17","Clay","Jeremy Chardy","R",-0.343972028591549,"R16",-0.792623283349297,-0.00309841889199019,-0.779527236755485,-0.740153060895511,-0.871727909328779,-0.297133495883737,-0.865200968691684,-0.96842961110089,-1.05202401652204,1,-0.00893643329577934,-0.353263300911486,0.0647469074676536,0.644442271907878,0.962191445966994,0.321328345198174,0.00138233831264201,-0.483545135321151,-0.869330490256614
"Monte Carlo Masters","2015-410:12","Clay","Simone Bolelli","R",-0.267197416192259,"R64",-0.792623283349297,-1.22511482989293,-0.280269093272808,-0.191410579034535,-0.0799050455810349,-0.582752435139272,-0.376954778890568,-0.96842961110089,-0.589100584505649,0,0.124232179746615,-0.353263300911486,-0.150647303167007,-0.446641789223125,0.250101969369525,-0.649631980089507,0.00138233831264201,0.253863273484467,0.343795074594003
"Shenzhen","2015-6967:6","Hard","Matthew Ebden","R",0.193450258203479,"R32",-0.469277583149708,0.40424038477499,0.967876265433884,0.521954647384733,0.423982231349348,1.13096120039394,0.843660695612223,1.28552458745529,1.26259314355993,0,-0.408442272422962,-0.679811064691542,0.351939188313868,-0.264794445701291,-0.818032245526679,1.29228867048585,0.00138233831264201,1.4828772881605,1.03700968308007
"Rotterdam","2015-407:28","Hard","Milos Raonic","R",-0.503005154275792,"QF",-0.145931882950119,-0.817776026225951,-0.208946501346711,0.13783491008205,0.136046644531986,-0.15432402625597,0.355414505811107,-0.324442697227697,-0.357638868497452,1,0.523738018873798,-0.0267155371314312,-0.653233794647883,-0.173870773940374,-0.461987507227945,-0.00232509656438621,1.36436791457767,0.00806047054926132,-0.0028122296490307
"Australian Open","2015-580:89","Hard","Andy Murray","R",-0.503005154275792,"R64",-0.307604733049913,-0.410437222558971,-0.601220756940243,-0.520656068151121,-0.151888942285375,-0.297133495883737,-0.13283168399001,-0.96842961110089,-1.05202401652204,1,0.257400792789009,-1.33290659225165,-1.44301256697497,-0.355718117462208,0.843509866534083,-0.00232509656438621,0.00138233831264201,-1.46675634706198,-2.08245605510723
"Auckland","2015-301:21","Hard","Lucas Pouille","R",0.20990196086047,"QF",-0.307604733049913,-1.22511482989293,-0.88651112464463,-0.740153060895511,-0.727760115920098,-0.15432402625597,-0.865200968691684,-0.324442697227697,-0.820562300513846,1,0.656906631916192,-1.0063588284716,0.78272760958319,0.826289615429712,0.962191445966994,1.29228867048585,1.36436791457767,0.499666076419673,-0.176115881770547
"Miami Masters","2015-403:73","Hard","Adrian Mannarino","L",-0.36042373124854,"R32",-0.792623283349297,-0.410437222558971,0.646924601766449,0.576828895570831,0.423982231349348,0.274104382627333,-0.13283168399001,-0.00244924029109999,0.105284563518942,1,-0.142105046338174,-1.65945435603171,0.495535328736976,1.46275531775613,1.31823618426573,-0.811458700970787,0.00138233831264201,-0.237742332385945,-0.176115881770547
"Moscow","2015-438:12","Hard","Tatsuma Ito","R",0.11667564580419,"R32",-0.469277583149708,-0.410437222558971,-0.494236869051098,-0.520656068151121,-0.511808425807077,-0.72556190476704,-0.865200968691684,-0.00244924029109999,-0.126177152489255,0,-0.408442272422962,0.299832226648624,0.423737258525422,0.735365943668795,0.250101969369525,-0.811458700970787,-1.36160323795238,0.253863273484467,0.517098726715519
"Chennai","2015-891:4","Hard","Luca Vanni","U",0.275708771488433,"R32",0.662432367548854,-0.817776026225951,0.0406825703946269,-0.136536330848438,-0.367840632398396,0.131294912999565,0.355414505811107,-0.646436154164294,0.105284563518942,0,0.923243858000981,-0.679811064691542,0.351939188313868,0.00797656958145975,-0.343305927795033,0.159501624316894,1.36436791457767,-0.237742332385945,0.170491422472486
"Rome Masters","2015-416:49","Clay","Novak Djokovic","R",-0.53042465870411,"QF",-0.630950433249503,-0.410437222558971,-0.280269093272808,0.0280864137098551,0.423982231349348,-0.72556190476704,0.111291410910548,-0.646436154164294,-0.820562300513846,1,-0.408442272422962,-0.0267155371314312,-0.294243443590115,0.28074758486421,1.55559934313155,-1.13511214273335,1.36436791457767,-0.237742332385945,-0.522723186013581
"Madrid Masters","2015-1536:46","Clay","Kei Nishikori","R",-0.508489055161455,"R16",-0.954296133449092,-0.410437222558971,-0.922172420607678,-1.014524301826,-0.655776219215758,-0.439942965511505,-0.865200968691684,-0.646436154164294,-1.05202401652204,1,-0.408442272422962,-0.0267155371314312,0.208343047890761,-0.264794445701291,0.724828287101171,0.483155066079454,0.00138233831264201,0.253863273484467,-0.349419533892064
"Challenger Tour Finals","2015-6406:7","Clay","Guido Pella","L",-0.119132092279343,"RR",1.47079661804783,2.03359559944291,-0.24460779730976,-0.520656068151121,0.711917818166709,-0.15432402625597,0.355414505811107,-0.00244924029109999,-0.820562300513846,0,1.32274969712816,0.952927754208735,-1.37121449676342,0.00797656958145975,2.74241513746067,-1.29693886361463,0.00138233831264201,-0.729347938256357,-1.90915240298571
"Rome Masters","2015-416:7","Clay","Jeremy Chardy","R",-0.327520325934558,"R64",0.500759517449059,-1.22511482989293,-0.708204644829388,-0.465781819965023,-0.295856735694056,0.131294912999565,-0.376954778890568,-0.96842961110089,-1.28348573253024,1,0.790075244958587,-1.65945435603171,-2.51998362014828,-0.992183819788626,-0.224624348362122,-0.973285421852067,0.00138233831264201,-2.4499675588028,-1.90915240298571
"Geneva","2015-322:13","Clay","Lukas Rosol","R",-0.316552524163231,"R16",-0.469277583149708,-0.817776026225951,0.112005162320724,0.13783491008205,0.136046644531986,0.131294912999565,0.355414505811107,0.319544216645497,0.336746279527139,0,-0.275273659380568,-0.0267155371314312,0.710929539371637,1.2809079742343,1.08087302539991,-1.13511214273335,0.00138233831264201,0.991271682290086,0.863706030958553
"Miami Masters","2015-403:10","Hard","Simone Bolelli","R",-0.278165217963586,"R128",-0.630950433249503,-1.22511482989293,-1.38576926812731,-1.0693985500121,-0.583792322511418,-1.29679978327811,-1.10932406359224,-0.324442697227697,-0.820562300513846,1,-0.142105046338174,-1.65945435603171,-0.79682993507099,0.553518600146961,1.67428092256446,-0.811458700970787,0.00138233831264201,0.499666076419673,-0.349419533892064
"US Open","2015-560:52","Hard","Janko Tipsarevic","R",1.81668492035989,"R128",0.500759517449059,2.44093440310989,2.64395717569716,1.72918810747888,1.57572457861879,2.84467483592715,2.79664545481669,1.60751804439188,1.95697829158452,0,-1.07428533763493,-0.0267155371314312,-0.868628005282544,-0.810336476266792,-1.41144014269124,-0.325978538326946,0.00138233831264201,-0.729347938256357,-0.176115881770547
"Nottingham","2015-741:31","Grass","Samuel Groth","R",-0.163003299364652,"R32",2.76417941884618,0.811579188441971,0.82523108158169,0.906074384687416,1.28778899180143,0.559723321882868,0.843660695612223,-0.646436154164294,-0.820562300513846,0,3.05394166667929,0.62637999042868,-1.15582028612876,-0.810336476266792,-0.10594276892921,-1.78241902625847,-1.36160323795238,-0.237742332385945,-0.0028122296490307
"London","2015-311:21","Grass","Gilles Simon","R",-0.464617848076147,"R16",-0.630950433249503,-0.00309841889199019,-0.922172420607678,-1.0693985500121,-0.799744012624439,-0.582752435139272,-0.865200968691684,-0.96842961110089,-1.05202401652204,1,-0.541610885465357,-0.353263300911486,-0.294243443590115,0.00797656958145975,0.131420389936613,0.644981786960734,0.00138233831264201,-0.237742332385945,-0.696026838135097
"Stuttgart","2015-321:14","Grass","Tommy Haas","R",-0.524940757818446,"R16",-0.630950433249503,0.811579188441971,-0.351591685198905,-0.356033323592828,-0.367840632398396,-0.582752435139272,-0.621077873791126,0.641537673582094,0.336746279527139,0,-0.00893643329577934,1.27947551798879,1.14171796064096,0.462594928386044,-0.343305927795033,0.159501624316894,0.00138233831264201,1.4828772881605,1.3836169873231
"Roland Garros","2015-520:120","Clay","Gael Monfils","R",-0.459133947190484,"R16",-0.145931882950119,0.40424038477499,1.50279570487961,1.50969111473449,0.85588561157539,0.702532791510635,1.33190688541334,0.96353113051869,1.49405485956812,0,0.523738018873798,0.952927754208735,1.57250638191028,1.37183164599521,0.250101969369525,-0.649631980089507,0.00138233831264201,1.23707448522529,1.55692063944462
"Roland Garros","2015-520:73","Clay","Joao Sousa","R",-0.294616920620577,"R64",-0.792623283349297,-0.00309841889199019,1.39581181699046,1.39994261836229,0.999853404984071,0.274104382627333,1.33190688541334,0.641537673582094,1.49405485956812,0,-0.275273659380568,-0.0267155371314312,2.07509287339116,2.09922102008255,0.843509866534083,-0.649631980089507,1.36436791457767,0.991271682290086,1.55692063944462
"Davis Cup G1 R1: NZL vs CHN","2015-D021:1","Hard","Di Wu","R",1.15861681408026,"RR",-0.954296133449092,-0.00309841889199019,-0.45857557308805,-0.246284827220633,0.351998334645007,-0.439942965511505,0.355414505811107,0.96353113051869,0.336746279527139,1,0.523738018873798,-0.353263300911486,-1.22761835634031,-0.901260148027709,1.91164408143029,0.806808507842014,1.36436791457767,-0.975150741191563,-2.25575970722875
"Miami Masters","2015-403:79","Hard","Guillermo Garcia Lopez","R",-0.398811037448184,"R32",-0.792623283349297,-0.00309841889199019,-0.280269093272808,-0.465781819965023,-0.583792322511418,-0.439942965511505,-0.376954778890568,0.641537673582094,0.799669711543533,0,-0.00893643329577934,0.299832226648624,0.423737258525422,-0.992183819788626,-1.0553954043925,0.968635228723294,0.00138233831264201,0.74546887935488,0.863706030958553
"Roland Garros","2015-520:62","Clay","Mikhail Youzhny","R",-0.163003299364652,"R128",-1.11596898354889,-0.00309841889199019,-1.06481760445987,-0.740153060895511,-1.23164739285048,-2.01084713141695,-1.10932406359224,1.28552458745529,1.72551657557632,0,-0.00893643329577934,0.952927754208735,0.495535328736976,0.644442271907878,-0.580669086660856,-0.649631980089507,1.36436791457767,1.4828772881605,1.90352794368765
"US Open","2015-560:37","Hard","Francis Tiafoe","R",0.87345396802576,"R128",-0.307604733049913,0.40424038477499,0.468618121951207,-0.136536330848438,-0.151888942285375,0.845342261138403,0.599537600711665,0.319544216645497,0.799669711543533,0,-1.60695978980451,0.952927754208735,-0.366041513801668,-1.08310749154954,-1.17407698382541,-0.00232509656438621,-1.36160323795238,0.00806047054926132,0.517098726715519
"Wimbledon","2015-540:92","Grass","Gilles Simon","R",-0.464617848076147,"R64",0.0157409671496757,-0.817776026225951,0.860892377544739,0.576828895570831,0.495966128053688,1.41658013964947,1.08778379051278,-0.646436154164294,-0.357638868497452,1,0.523738018873798,-2.63909764737187,-0.437839584013222,-0.901260148027709,0.250101969369525,2.26324899577354,1.36436791457767,-0.483545135321151,-1.56254509874268
"Memphis","2015-402:27","Hard","Kei Nishikori","R",-0.508489055161455,"F",-0.469277583149708,-0.410437222558971,-0.67254334886634,-0.959650053639901,-0.727760115920098,0.274104382627333,-0.621077873791126,-0.646436154164294,-0.820562300513846,1,-1.07428533763493,0.299832226648624,0.78272760958319,-0.537565460984041,-0.343305927795033,2.10142227489226,0.00138233831264201,0.253863273484467,-0.176115881770547
"Davis Cup G2 R1: POR vs MAR","2015-D052:3","Hard","Frederico Ferreira Silva","L",0.955712481310713,"RR",-0.630950433249503,-0.00309841889199019,-0.88651112464463,-1.0693985500121,-0.367840632398396,0.131294912999565,-0.13283168399001,-0.324442697227697,-0.820562300513846,0,1.32274969712816,-0.353263300911486,-1.8738009882443,-0.719412804505875,1.91164408143029,-0.00232509656438621,0.00138233831264201,-1.71255914999718,-2.7756706635933
"Monte Carlo Masters","2015-410:22","Clay","Gael Monfils","R",-0.437198343647829,"R64",-0.145931882950119,-1.22511482989293,0.6112633058034,0.357331902826441,0.423982231349348,0.131294912999565,0.599537600711665,0.641537673582094,0.799669711543533,1,0.656906631916192,-0.679811064691542,0.854525679794744,0.644442271907878,0.962191445966994,-0.164151817445666,1.36436791457767,0.00806047054926132,-0.176115881770547
"Davis Cup G2 R3: PAK vs TPE","2015-D049:3","Hard","Chieh Fu Wang","U",5.20573566769997,"RR",-0.792623283349297,-0.817776026225951,-0.850849828681581,-1.0693985500121,-1.23164739285048,-0.15432402625597,-0.621077873791126,-0.96842961110089,-0.589100584505649,1,-0.142105046338174,-0.353263300911486,-0.940426075494098,-0.0829471021794571,0.0127388105037016,-1.13511214273335,0.00138233831264201,-0.975150741191563,-0.696026838135097
"Madrid Masters","2015-1536:2","Clay","Jeremy Chardy","R",-0.36042373124854,"R64",-0.630950433249503,-0.817776026225951,0.18332775424682,0.247583406454245,-0.00792114887669447,-0.15432402625597,-0.376954778890568,1.28552458745529,0.799669711543533,0,-0.541610885465357,-0.0267155371314312,1.93149673296805,1.18998430247338,0.368783548802436,0.159501624316894,0.00138233831264201,1.4828772881605,1.3836169873231
"Bucharest","2015-773:17","Clay","Guillermo Garcia Lopez","R",-0.289133019734913,"R16",-0.954296133449092,-0.410437222558971,-0.529898165014146,-0.191410579034535,-0.367840632398396,-0.582752435139272,-0.621077873791126,0.641537673582094,0.336746279527139,1,-0.00893643329577934,0.299832226648624,0.136544977679207,1.00813695895155,1.08087302539991,-0.164151817445666,0.00138233831264201,-0.729347938256357,-1.04263414237813
"Kitzbuhel","2015-319:14","Clay","Albert Montanes","R",0.0453849342905634,"R16",-0.469277583149708,0.40424038477499,-1.20746278831206,-1.39864403912868,-1.37561518625916,-0.72556190476704,-1.10932406359224,-0.96842961110089,-0.589100584505649,1,-0.142105046338174,0.299832226648624,-1.15582028612876,-0.719412804505875,0.368783548802436,-0.164151817445666,0.00138233831264201,-1.95836195293239,-2.08245605510723
"Brisbane","2015-339:4","Hard","Andrey Golubev","R",-0.141067695821997,"R32",0.339086667349265,-0.410437222558971,-0.815188532718533,-0.575530316337218,-0.367840632398396,-1.15399031365034,-0.621077873791126,-0.96842961110089,-0.820562300513846,0,0.257400792789009,0.299832226648624,0.280141118102315,-0.0829471021794571,-0.10594276892921,-0.487805259208227,0.00138233831264201,0.253863273484467,0.517098726715519
"Valencia","2015-573:14","Hard","Aljaz Bedene","R",-0.272681317077923,"R16",-0.630950433249503,-0.00309841889199019,-0.387252981161953,-0.465781819965023,-0.439824529102737,-0.439942965511505,-0.865200968691684,-0.00244924029109999,-0.126177152489255,0,-0.541610885465357,-0.353263300911486,0.639131469160083,1.2809079742343,0.843509866534083,-1.13511214273335,-1.36160323795238,0.74546887935488,0.863706030958553
"Rotterdam","2015-407:22","Hard","Stan Wawrinka","R",-0.492037352504465,"R16",0.17741381724947,-1.22511482989293,0.432956825988159,0.521954647384733,0.78390171487105,0.274104382627333,0.599537600711665,-0.324442697227697,-0.589100584505649,1,0.656906631916192,-1.33290659225165,-0.509637654224776,0.553518600146961,0.606146707668259,-0.487805259208227,0.00138233831264201,-0.237742332385945,-0.696026838135097
"Montpellier","2015-375:13","Hard","Kenny De Schepper","L",0.0399010334048999,"R16",0.17741381724947,-0.00309841889199019,0.0406825703946269,0.521954647384733,0.567950024758029,-1.15399031365034,-0.376954778890568,-0.00244924029109999,-0.357638868497452,0,0.257400792789009,-0.0267155371314312,0.710929539371637,0.917213287190628,0.487465128235348,-0.811458700970787,0.00138233831264201,0.253863273484467,0.343795074594003
"Indian Wells Masters","2015-404:72","Hard","Fernando Verdasco","L",-0.365907632134203,"R32",-0.307604733049913,-0.410437222558971,0.325972938099014,0.851200136501319,0.423982231349348,-0.0115145566282022,0.355414505811107,-0.324442697227697,-0.126177152489255,0,0.124232179746615,-1.0063588284716,-0.725031864859437,1.09906063071246,0.131420389936613,-2.10607246802103,-1.36160323795238,0.00806047054926132,0.517098726715519
"Kitzbuhel","2015-319:4","Clay","Dennis Novak","R",0.867970067140096,"R32",0.0157409671496757,0.40424038477499,0.860892377544739,1.07069712924571,1.07183730168841,-0.15432402625597,0.599537600711665,0.319544216645497,0.336746279527139,1,-0.275273659380568,-0.353263300911486,0.78272760958319,1.46275531775613,1.43691776369864,-0.00232509656438621,1.36436791457767,0.00806047054926132,-0.522723186013581
"Newport","2015-315:22","Grass","Lukas Lacko","R",-0.0259057772230628,"R16",0.339086667349265,-0.00309841889199019,1.03919885735998,0.960948632873514,1.07183730168841,1.41658013964947,0.843660695612223,0.319544216645497,-0.126177152489255,0,-0.408442272422962,-1.33290659225165,0.926323750006298,-0.0829471021794571,-0.343305927795033,1.45411539136713,1.36436791457767,-0.237742332385945,-0.176115881770547
"US Open","2015-560:28","Hard","Grigor Dimitrov","R",-0.442682244533493,"R128",0.500759517449059,-1.22511482989293,-0.315930389235856,-0.246284827220633,0.136046644531986,0.845342261138403,0.355414505811107,-0.96842961110089,-1.28348573253024,1,1.18958108408577,-2.31254988359182,-0.868628005282544,0.0989002413423766,0.606146707668259,1.13046194960457,0.00138233831264201,-0.483545135321151,-1.04263414237813
"Valencia","2015-573:14","Hard","Vasek Pospisil","R",-0.30010082150624,"R16",0.0157409671496757,0.40424038477499,-0.708204644829388,-1.23402129457039,-0.94371180603312,0.559723321882868,-0.621077873791126,-0.96842961110089,-1.28348573253024,1,0.523738018873798,0.299832226648624,-0.653233794647883,-1.26495483507138,-0.818032245526679,1.13046194960457,1.36436791457767,-0.729347938256357,-0.869330490256614
"Bastad","2015-316:17","Clay","Thomaz Bellucci","L",-0.311068623277568,"R16",-0.307604733049913,-0.410437222558971,-1.13614019638597,-1.0693985500121,-0.94371180603312,-0.582752435139272,-0.621077873791126,-0.96842961110089,-0.820562300513846,1,0.523738018873798,-0.353263300911486,-0.0788492329554537,-0.173870773940374,0.487465128235348,0.968635228723294,1.36436791457767,-0.729347938256357,-0.869330490256614
"Indian Wells Masters","2015-404:11","Hard","Mischa Zverev","L",5.31541368541324,"R128",-0.145931882950119,0.811579188441971,-0.422914277125001,-0.30115907540673,-0.727760115920098,-1.01118084402257,-0.621077873791126,0.641537673582094,1.03113142755173,0,0.523738018873798,0.62637999042868,0.567333398948529,1.2809079742343,0.368783548802436,-1.13511214273335,0.00138233831264201,0.499666076419673,0.690402378837036
"Nice","2015-6120:11","Clay","Maxime Hamou","R",0.697969139684526,"R32",-0.630950433249503,-0.817776026225951,-1.06481760445987,-0.904775805453804,-1.23164739285048,-1.29679978327811,-1.10932406359224,-0.00244924029109999,0.568207995535336,0,-0.275273659380568,0.299832226648624,-0.581435724436329,-0.264794445701291,-0.580669086660856,-1.29693886361463,0.00138233831264201,-0.483545135321151,0.343795074594003
"Basel","2015-328:4","Hard","Andreas Seppi","R",-0.387843235676857,"R32",-0.469277583149708,0.40424038477499,0.504279417914255,-0.0267878344762425,-0.151888942285375,0.702532791510635,0.355414505811107,1.92951150132848,1.95697829158452,0,-0.142105046338174,-0.679811064691542,0.351939188313868,0.189823913103293,0.487465128235348,-0.164151817445666,-1.36160323795238,1.23707448522529,0.863706030958553
"Monte Carlo Masters","2015-410:20","Clay","Jerzy Janowicz","R",-0.278165217963586,"R64",-0.954296133449092,0.811579188441971,-1.02915630849682,-1.17914704638429,-1.59156687637218,-1.01118084402257,-1.10932406359224,0.319544216645497,1.03113142755173,0,-0.541610885465357,0.952927754208735,0.0647469074676536,0.28074758486421,-0.580669086660856,-0.649631980089507,0.00138233831264201,0.253863273484467,0.863706030958553
"Sao Paulo","2015-533:14","Clay","Fernando Verdasco","L",-0.365907632134203,"R16",0.17741381724947,0.811579188441971,0.361634234062062,0.247583406454245,0.495966128053688,0.845342261138403,0.599537600711665,-0.00244924029109999,-0.126177152489255,0,-0.142105046338174,0.952927754208735,-1.80200291803274,-2.35603889620238,-2.36089277815453,0.968635228723294,-1.36160323795238,0.00806047054926132,0.343795074594003
"Australian Open","2015-580:48","Hard","Rafael Nadal","L",-0.519456856932783,"R128",-0.469277583149708,-0.00309841889199019,-0.815188532718533,-0.740153060895511,-0.295856735694056,0.274104382627333,-0.13283168399001,-0.96842961110089,-1.28348573253024,1,-0.142105046338174,-0.679811064691542,-2.0173971286674,-1.08310749154954,0.368783548802436,0.483155066079454,-1.36160323795238,-0.975150741191563,-1.7358487508642
"Winston-Salem","2015-6242:13","Hard","Steve Darcis","R",-0.173971101135979,"R64",-1.11596898354889,-1.22511482989293,-2.633914626834,-2.33150625829234,-2.38338974011993,-2.29646607067248,-2.81818572789615,-1.29042306803749,-1.28348573253024,0,-0.00893643329577934,-0.0267155371314312,0.0647469074676536,0.0989002413423766,-0.224624348362122,-0.00232509656438621,0.00138233831264201,0.00806047054926132,0.170491422472486
"Madrid Masters","2015-1536:11","Clay","Santiago Giraldo","R",-0.267197416192259,"R64",-0.954296133449092,-0.410437222558971,-0.387252981161953,-0.08166208266234,-0.727760115920098,-1.01118084402257,-0.865200968691684,-0.00244924029109999,0.568207995535336,0,-0.00893643329577934,0.299832226648624,1.14171796064096,1.73552633303888,0.606146707668259,-0.973285421852067,1.36436791457767,-0.729347938256357,0.170491422472486
"Nottingham","2015-741:45","Grass","Denis Istomin","R",-0.0313896781087263,"SF",-0.954296133449092,-1.22511482989293,-2.17031777931437,-2.16688351373405,-2.09545415330257,-1.72522819216141,-2.81818572789615,-0.646436154164294,-1.05202401652204,1,0.124232179746615,-0.353263300911486,0.495535328736976,0.28074758486421,0.250101969369525,0.321328345198174,-1.36160323795238,0.499666076419673,0.170491422472486
"Roland Garros","2015-520:96","Clay","Roger Federer","R",-0.524940757818446,"R64",-0.630950433249503,-1.22511482989293,-0.101962613457566,0.0280864137098551,0.351998334645007,0.559723321882868,0.599537600711665,-0.96842961110089,-0.820562300513846,1,0.124232179746615,-1.0063588284716,-1.22761835634031,-1.17403116331046,0.250101969369525,0.968635228723294,1.36436791457767,-0.483545135321151,-0.869330490256614
"Shanghai Masters","2015-5014:53","Hard","Andy Murray","R",-0.524940757818446,"SF",-0.792623283349297,1.21891799210895,-1.13614019638597,-1.45351828731478,-1.59156687637218,-1.29679978327811,-1.10932406359224,-0.324442697227697,0.336746279527139,0,-0.408442272422962,1.9325710455489,0.710929539371637,-0.537565460984041,-1.17407698382541,0.159501624316894,0.00138233831264201,0.499666076419673,1.03700968308007
"Gstaad","2015-314:15","Clay","Pablo Andujar","R",-0.267197416192259,"R16",-0.954296133449092,-0.410437222558971,-0.850849828681581,-1.23402129457039,-0.799744012624439,-0.0115145566282022,-0.621077873791126,-1.29042306803749,-1.51494744853844,1,-0.408442272422962,-0.679811064691542,-2.37638747972517,-2.53788623972421,-0.580669086660856,-0.811458700970787,0.00138233831264201,-1.46675634706198,-1.56254509874268
"Zagreb","2015-2276:20","Hard","Igor Sijsling","R",0.0124815289765821,"R16",0.17741381724947,-0.00309841889199019,0.254650346172917,0.0829606618959527,0.351998334645007,0.559723321882868,0.599537600711665,0.319544216645497,0.336746279527139,1,0.790075244958587,0.952927754208735,-0.653233794647883,-1.17403116331046,0.131420389936613,0.483155066079454,1.36436791457767,-1.22095354412677,-1.04263414237813
"Gstaad","2015-314:25","Clay","David Goffin","R",-0.459133947190484,"SF",-0.469277583149708,-0.817776026225951,-1.17180149234902,-1.12427279819819,-0.871727909328779,-0.297133495883737,-0.865200968691684,-1.29042306803749,-1.51494744853844,1,0.124232179746615,-0.679811064691542,-0.150647303167007,0.00797656958145975,0.606146707668259,0.644981786960734,0.00138233831264201,-0.237742332385945,-0.696026838135097
"Zagreb","2015-2276:13","Hard","Marcos Baghdatis","R",-0.168487200250315,"R16",0.662432367548854,-0.00309841889199019,0.6112633058034,0.576828895570831,1.14382119839275,1.13096120039394,0.843660695612223,-1.29042306803749,-1.28348573253024,1,-2.00646562893169,0.299832226648624,-0.366041513801668,-2.35603889620238,-2.00484803985579,2.10142227489226,-1.36160323795238,-0.237742332385945,-0.0028122296490307
"Auckland","2015-301:6","Hard","Santiago Giraldo","R",-0.36042373124854,"R32",-1.11596898354889,-0.00309841889199019,-0.743865940792436,-0.520656068151121,-0.871727909328779,-1.43960925290588,-1.10932406359224,0.641537673582094,0.799669711543533,0,-0.541610885465357,0.952927754208735,-0.366041513801668,-0.628489132744958,-0.580669086660856,-0.973285421852067,-1.36160323795238,-0.237742332385945,0.343795074594003
"Roland Garros","2015-520:53","Clay","Igor Sijsling","R",0.374418987430377,"R128",-1.11596898354889,-0.817776026225951,1.07486015332303,1.61943961110668,1.07183730168841,-0.15432402625597,0.843660695612223,0.319544216645497,0.568207995535336,0,-2.00646562893169,-1.33290659225165,0.998121820217851,2.19014469184346,0.962191445966994,-1.62059230537719,0.00138233831264201,0.253863273484467,0.517098726715519
"Davis Cup WG R1: GBR vs USA","2015-D002:1","Hard","Donald Young","L",-0.278165217963586,"RR",-0.792623283349297,-1.22511482989293,-1.20746278831206,-0.904775805453804,-0.223872838989716,-0.72556190476704,-0.865200968691684,-0.646436154164294,-1.51494744853844,0,0.124232179746615,-1.33290659225165,-1.01222414570565,-0.0829471021794571,0.962191445966994,-0.487805259208227,0.00138233831264201,0.991271682290086,0.170491422472486
"Valencia","2015-573:24","Hard","Steve Johnson","R",-0.354939830362876,"QF",0.339086667349265,-0.410437222558971,-0.565559460977195,-0.520656068151121,-0.223872838989716,-0.439942965511505,-0.376954778890568,-0.96842961110089,-1.05202401652204,1,0.656906631916192,-0.679811064691542,-0.294243443590115,0.0989002413423766,0.606146707668259,-0.164151817445666,0.00138233831264201,-1.46675634706198,-1.38924144662116
"Zagreb","2015-2276:21","Hard","Marcos Baghdatis","R",-0.168487200250315,"QF",1.14745091784824,1.62625679577593,0.218989050209869,0.13783491008205,0.351998334645007,0.131294912999565,0.355414505811107,1.28552458745529,0.799669711543533,1,1.58908692321295,1.60602328176885,0.208343047890761,0.189823913103293,0.0127388105037016,0.483155066079454,0.00138233831264201,0.74546887935488,0.343795074594003
"Basel","2015-328:13","Hard","Jiri Vesely","L",-0.327520325934558,"R32",0.662432367548854,-0.410437222558971,0.860892377544739,1.07069712924571,1.07183730168841,0.702532791510635,0.599537600711665,0.319544216645497,0.105284563518942,0,-0.275273659380568,0.299832226648624,0.926323750006298,1.18998430247338,0.368783548802436,-0.164151817445666,-1.36160323795238,0.74546887935488,0.863706030958553
"Stuttgart","2015-321:24","Grass","Mischa Zverev","L",2.21700968501333,"QF",0.824105217648649,-0.817776026225951,1.32448922506437,1.61943961110668,1.9356440621405,0.274104382627333,1.08778379051278,0.319544216645497,-0.126177152489255,0,-0.94111672459254,-0.0267155371314312,0.710929539371637,0.735365943668795,0.0127388105037016,0.159501624316894,0.00138233831264201,-0.237742332385945,-0.349419533892064
"Cincinnati Masters","2015-422:22","Hard","Leonardo Mayer","R",-0.343972028591549,"R64",-0.630950433249503,-0.00309841889199019,0.468618121951207,0.686577391943026,0.423982231349348,0.559723321882868,0.355414505811107,-0.96842961110089,-0.820562300513846,0,-2.27280285501648,-0.0267155371314312,0.136544977679207,0.462594928386044,-0.699350666093768,0.321328345198174,0.00138233831264201,-0.975150741191563,-0.522723186013581
"Canada Masters","2015-421:19","Hard","Bernard Tomic","R",-0.393327136562521,"R64",0.0157409671496757,-1.22511482989293,-1.10047890042292,-0.849901557267706,-0.655776219215758,-0.72556190476704,-0.865200968691684,-0.96842961110089,-1.28348573253024,1,0.257400792789009,-0.353263300911486,-0.509637654224776,0.553518600146961,0.843509866534083,-0.811458700970787,0.00138233831264201,-0.483545135321151,-0.869330490256614
"Halle","2015-500:13","Grass","Jerzy Janowicz","R",-0.256229614420932,"R32",0.500759517449059,-0.00309841889199019,-0.494236869051098,-0.246284827220633,-0.00792114887669447,-0.72556190476704,-0.621077873791126,-0.00244924029109999,-0.589100584505649,1,0.257400792789009,-0.679811064691542,0.78272760958319,1.00813695895155,0.843509866534083,0.644981786960734,1.36436791457767,0.74546887935488,0.170491422472486
