"name","player","winner","player_rank","opponent_rank"
"Sao Paulo","Jiri Vesely",0,45,32
"Australian Open","Jiri Vesely",0,39,54
"Auckland","Jiri Vesely",1,63,44
"Auckland","Jiri Vesely",1,63,16
"Auckland","Jiri Vesely",1,63,56
"Auckland","Jiri Vesely",1,63,13
"Auckland","Jiri Vesely",1,63,62
"Auckland","Jiri Vesely",1,63,136
"Auckland","Jiri Vesely",1,63,255
"Chennai","Jiri Vesely",0,65,79
"Chennai","Jiri Vesely",1,65,557
"ATP World Tour Masters 1000 Paris","Robin Haase",0,65,104
"Basel","Robin Haase",0,56,19
"Basel","Robin Haase",1,56,108
"Basel","Robin Haase",1,56,292
"Moscow","Robin Haase",0,63,34
"Moscow","Robin Haase",1,63,38
"Moscow","Robin Haase",1,63,89
"Rennes","Robin Haase",0,61,287
"Trnava","Robin Haase",1,69,160
"Trnava","Robin Haase",1,69,124
"Trnava","Robin Haase",1,69,159
"Trnava","Robin Haase",1,69,262
"Trnava","Robin Haase",1,69,221
"Szczecin","Robin Haase",0,71,407
"Szczecin","Robin Haase",1,71,353
"Genova","Robin Haase",0,0,NA
"Genova","Robin Haase",1,0,NA
"Genova","Robin Haase",1,0,NA
"Genova","Robin Haase",1,0,NA
"US Open","Robin Haase",0,79,12
"US Open","Robin Haase",1,79,85
"Winston-Salem","Robin Haase",0,79,106
"Kitzbühel","Robin Haase",0,78,69
"Kitzbühel","Robin Haase",1,78,40
"Gstaad","Robin Haase",0,79,60
"Gstaad","Robin Haase",1,79,73
"Scheveningen","Robin Haase",0,74,122
"Scheveningen","Robin Haase",1,74,208
"Scheveningen","Robin Haase",1,74,136
"Scheveningen","Robin Haase",1,74,171
"AUT vs. NED EAGI 2nd Rd.","Robin Haase",1,74,28
"AUT vs. NED EAGI 2nd Rd.","Robin Haase",0,74,58
"Wimbledon","Robin Haase",0,78,3
"Wimbledon","Robin Haase",1,78,130
"s-Hertogenbosch","Robin Haase",0,83,97
"s-Hertogenbosch","Robin Haase",1,83,27
"s-Hertogenbosch","Robin Haase",1,83,42
"s-Hertogenbosch","Robin Haase",1,83,77
"Roland Garros","Robin Haase",0,80,10
"Bordeaux","Robin Haase",0,78,158
"Bordeaux","Robin Haase",1,78,814
"Aix en Provence","Robin Haase",1,90,134
"Aix en Provence","Robin Haase",1,90,80
"Aix en Provence","Robin Haase",1,90,272
"Aix en Provence","Robin Haase",1,90,348
"Aix en Provence","Robin Haase",1,90,131
"Estoril","Robin Haase",0,101,46
"Estoril","Robin Haase",1,101,12
"Estoril","Robin Haase",1,101,81
"ATP World Tour Masters 1000 Monte Carlo","Robin Haase",0,87,67
"ATP World Tour Masters 1000 Monte Carlo","Robin Haase",0,87,67
"ATP World Tour Masters 1000 Monte Carlo","Robin Haase",1,87,159
"Casablanca","Robin Haase",0,88,313
"ATP World Tour Masters 1000 Miami","Robin Haase",0,98,31
"ATP World Tour Masters 1000 Miami","Robin Haase",1,98,144
"ATP World Tour Masters 1000 Miami","Robin Haase",1,98,99
"ATP World Tour Masters 1000 Miami","Robin Haase",1,98,142
"ATP World Tour Masters 1000 Indian Wells","Robin Haase",0,104,30
"ATP World Tour Masters 1000 Indian Wells","Robin Haase",1,104,7
"ATP World Tour Masters 1000 Indian Wells","Robin Haase",1,104,164
"Acapulco","Robin Haase",0,102,57
"Marseille","Robin Haase",0,102,60
"Rotterdam","Robin Haase",0,90,35
"Zagreb","Robin Haase",0,93,41
"Australian Open","Robin Haase",0,83,20
"Auckland","Robin Haase",0,82,271
"Chennai","Robin Haase",0,80,95
"Stockholm","Alexander Zverev",0,83,5
"Stockholm","Alexander Zverev",1,83,617
"Beijing","Alexander Zverev",0,78,113
"Kuala Lumpur","Alexander Zverev",0,78,26
"Metz","Alexander Zverev",0,79,43
"US Open","Alexander Zverev",0,82,29
"US Open","Alexander Zverev",1,82,136
"US Open","Alexander Zverev",1,82,209
"US Open","Alexander Zverev",1,82,148
"ATP World Tour Masters 1000 Cincinnati","Alexander Zverev",0,85,38
"ATP World Tour Masters 1000 Cincinnati","Alexander Zverev",1,85,70
"ATP World Tour Masters 1000 Cincinnati","Alexander Zverev",1,85,72
"Washington","Alexander Zverev",0,96,8
"Washington","Alexander Zverev",1,96,73
"Washington","Alexander Zverev",1,96,14
"Washington","Alexander Zverev",1,96,136
"Hamburg","Alexander Zverev",0,98,21
"Bastad","Alexander Zverev",0,123,21
"Bastad","Alexander Zverev",1,123,41
"Bastad","Alexander Zverev",1,123,27
"Bastad","Alexander Zverev",1,123,926
"Braunschweig","Alexander Zverev",0,0,NA
"Braunschweig","Alexander Zverev",1,0,NA
"Wimbledon","Alexander Zverev",0,74,105
"Wimbledon","Alexander Zverev",1,74,53
"Nottingham","Alexander Zverev",0,76,59
"Nottingham","Alexander Zverev",1,76,41
"Nottingham","Alexander Zverev",1,76,58
"Halle","Alexander Zverev",0,81,27
"Halle","Alexander Zverev",1,81,93
"Stuttgart","Alexander Zverev",0,84,28
"Stuttgart","Alexander Zverev",1,84,404
"Roland Garros","Alexander Zverev",0,89,166
"Roland Garros","Alexander Zverev",1,89,142
"Heilbronn","Alexander Zverev",1,105,131
"Heilbronn","Alexander Zverev",1,105,90
"Heilbronn","Alexander Zverev",1,105,152
"Heilbronn","Alexander Zverev",1,105,189
"Heilbronn","Alexander Zverev",1,105,143
"Aix en Provence","Alexander Zverev",0,110,134
"Aix en Provence","Alexander Zverev",1,110,148
"Aix en Provence","Alexander Zverev",1,110,338
"Aix en Provence","Alexander Zverev",1,110,142
"Munich","Alexander Zverev",0,119,26
"Munich","Alexander Zverev",1,119,43
"Sarasota","Alexander Zverev",0,122,102
"Houston","Alexander Zverev",0,119,244
"ATP World Tour Masters 1000 Miami","Alexander Zverev",0,129,30
"ATP World Tour Masters 1000 Miami","Alexander Zverev",1,129,69
"ATP World Tour Masters 1000 Miami","Alexander Zverev",1,129,120
"ATP World Tour Masters 1000 Miami","Alexander Zverev",1,129,70
"Irving","Alexander Zverev",0,0,NA
"Irving","Alexander Zverev",1,0,NA
"Irving","Alexander Zverev",1,0,NA
"ATP World Tour Masters 1000 Indian Wells","Alexander Zverev",0,NA,179
"Dubai","Alexander Zverev",0,136,104
"Marseille","Alexander Zverev",0,NA,21
"Marseille","Alexander Zverev",1,138,100
"Marseille","Alexander Zverev",1,138,226
"Marseille","Alexander Zverev",1,138,163
"Rotterdam","Alexander Zverev",0,137,16
"Montpellier","Alexander Zverev",0,135,183
"Montpellier","Alexander Zverev",1,135,400
"Montpellier","Alexander Zverev",1,135,NA
"Australian Open","Alexander Zverev",0,137,198
"Brisbane","Alexander Zverev",0,134,107
"ATP Challenger Tour Finals","Inigo Cervantes",1,98,87
"ATP Challenger Tour Finals","Inigo Cervantes",1,98,186
"ATP Challenger Tour Finals","Inigo Cervantes",1,98,161
"ATP Challenger Tour Finals","Inigo Cervantes",1,98,68
"ATP Challenger Tour Finals","Inigo Cervantes",1,98,87
"Montevideo","Inigo Cervantes",0,108,78
"Montevideo","Inigo Cervantes",1,NA,73
"Montevideo","Inigo Cervantes",1,108,149
"Montevideo","Inigo Cervantes",1,108,254
"Montevideo","Inigo Cervantes",1,108,164
"ATP World Tour Masters 1000 Paris","Inigo Cervantes",0,105,50
"Valencia","Inigo Cervantes",0,104,130
"Casablanca 2","Inigo Cervantes",0,103,90
"Casablanca 2","Inigo Cervantes",1,103,202
"Casablanca 2","Inigo Cervantes",1,103,245
"Mohammedia","Inigo Cervantes",0,103,338
"Mohammedia","Inigo Cervantes",1,103,196
"Rome 2","Inigo Cervantes",0,103,89
"Rome 2","Inigo Cervantes",1,NA,201
"Rome 2","Inigo Cervantes",1,103,620
"Trnava","Inigo Cervantes",0,102,264
"Trnava","Inigo Cervantes",1,102,207
"Szczecin","Inigo Cervantes",0,110,407
"Szczecin","Inigo Cervantes",1,110,213
"Szczecin","Inigo Cervantes",1,110,347
"Seville","Inigo Cervantes",0,0,NA
"Seville","Inigo Cervantes",1,0,NA
"Seville","Inigo Cervantes",1,0,NA
"Seville","Inigo Cervantes",1,0,NA
"US Open","Inigo Cervantes",0,112,316
"US Open","Inigo Cervantes",1,112,165
"Liberec","Inigo Cervantes",0,115,207
"Liberec","Inigo Cervantes",1,115,212
"Liberec","Inigo Cervantes",1,115,205
"Hamburg","Inigo Cervantes",0,124,85
"Hamburg","Inigo Cervantes",1,124,126
"Hamburg","Inigo Cervantes",1,124,109
"Scheveningen","Inigo Cervantes",0,117,208
"Scheveningen","Inigo Cervantes",1,117,642
"Poznan","Inigo Cervantes",0,NA,118
"Wimbledon","Inigo Cervantes",0,NA,151
"Wimbledon","Inigo Cervantes",1,144,240
"Wimbledon","Inigo Cervantes",1,144,173
"Marburg","Inigo Cervantes",1,144,243
"Marburg","Inigo Cervantes",1,144,217
"Marburg","Inigo Cervantes",1,144,265
"Marburg","Inigo Cervantes",1,144,186
"Marburg","Inigo Cervantes",1,NA,574
"Prague","Inigo Cervantes",0,151,137
"Prague","Inigo Cervantes",1,151,215
"Prague","Inigo Cervantes",1,151,201
"Furth","Inigo Cervantes",0,0,NA
"Furth","Inigo Cervantes",1,0,NA
"Furth","Inigo Cervantes",1,0,NA
"Vicenza","Inigo Cervantes",1,164,132
"Vicenza","Inigo Cervantes",1,164,149
"Vicenza","Inigo Cervantes",1,164,180
"Vicenza","Inigo Cervantes",1,164,155
"Vicenza","Inigo Cervantes",1,164,179
"Eskisehir","Inigo Cervantes",0,183,94
"Eskisehir","Inigo Cervantes",1,183,275
"Eskisehir","Inigo Cervantes",1,183,350
"Eskisehir","Inigo Cervantes",1,183,242
"Eskisehir","Inigo Cervantes",1,183,364
"Aix en Provence","Inigo Cervantes",0,184,138
"Aix en Provence","Inigo Cervantes",1,184,212
"Ostrava","Inigo Cervantes",1,277,263
"Ostrava","Inigo Cervantes",1,277,183
"Ostrava","Inigo Cervantes",1,277,184
"Ostrava","Inigo Cervantes",1,277,105
"Ostrava","Inigo Cervantes",1,277,1034
"Vercelli","Inigo Cervantes",0,214,415
"Mersin","Inigo Cervantes",0,233,146
"Mersin","Inigo Cervantes",1,233,255
"Mersin","Inigo Cervantes",1,233,162
"Mersin","Inigo Cervantes",1,233,127
"Mersin","Inigo Cervantes",1,233,260
"Mersin","Inigo Cervantes",1,233,311
"Mersin","Inigo Cervantes",1,233,2161
"Casablanca","Inigo Cervantes",0,229,294
"Casablanca","Inigo Cervantes",1,229,867
"Raanana","Inigo Cervantes",0,0,NA
"Raanana","Inigo Cervantes",1,0,NA
"Raanana","Inigo Cervantes",1,0,NA
"Raanana","Inigo Cervantes",1,0,NA
"Egypt F10","Inigo Cervantes",0,0,NA
"Egypt F10","Inigo Cervantes",1,0,NA
"Egypt F10","Inigo Cervantes",1,0,NA
"Egypt F10","Inigo Cervantes",1,0,NA
"Egypt F9","Inigo Cervantes",0,258,373
"Egypt F9","Inigo Cervantes",1,258,1087
"Egypt F9","Inigo Cervantes",1,258,730
"Egypt F9","Inigo Cervantes",1,258,1603
"Morelos","Inigo Cervantes",0,249,342
"Santo Domingo","Inigo Cervantes",0,NA,198
"Quito","Inigo Cervantes",0,247,248
"Quito","Inigo Cervantes",1,247,188
"Bucaramanga","Inigo Cervantes",0,0,NA
"Australian Open","Inigo Cervantes",0,248,133
"Mouilleron Le Captif","Adrian Mannarino",0,44,87
"Mouilleron Le Captif","Adrian Mannarino",1,44,156
"Mouilleron Le Captif","Adrian Mannarino",1,44,371
"Mouilleron Le Captif","Adrian Mannarino",1,44,253
"ATP World Tour Masters 1000 Paris","Adrian Mannarino",0,42,19
"Basel","Adrian Mannarino",0,40,17
"Basel","Adrian Mannarino",1,40,25
"Basel","Adrian Mannarino",1,40,67
"Basel","Adrian Mannarino",1,40,116
"Stockholm","Adrian Mannarino",0,42,81
"ATP World Tour Masters 1000 Shanghai","Adrian Mannarino",0,41,13
"Beijing","Adrian Mannarino",0,39,100
"Shenzhen","Adrian Mannarino",0,39,29
"Shenzhen","Adrian Mannarino",1,39,266
"Shenzhen","Adrian Mannarino",1,39,69
"Metz","Adrian Mannarino",0,39,67
"Metz","Adrian Mannarino",1,39,198
"US Open","Adrian Mannarino",0,35,3
"US Open","Adrian Mannarino",1,35,155
"ATP World Tour Masters 1000 Cincinnati","Adrian Mannarino",0,32,25
"ATP World Tour Masters 1000 Canada","Adrian Mannarino",0,30,35
"Atlanta","Adrian Mannarino",0,27,114
"Bogota","Adrian Mannarino",0,33,29
"Bogota","Adrian Mannarino",1,33,23
"Bogota","Adrian Mannarino",1,33,82
"Bogota","Adrian Mannarino",1,33,86
"Newport","Adrian Mannarino",0,35,161
"Newport","Adrian Mannarino",1,35,152
"Newport","Adrian Mannarino",1,35,525
"Wimbledon","Adrian Mannarino",0,34,18
"Wimbledon","Adrian Mannarino",1,34,139
"Nottingham","Adrian Mannarino",0,34,56
"Nottingham","Adrian Mannarino",1,34,74
"London / Queen's Club","Adrian Mannarino",0,32,9
"s-Hertogenbosch","Adrian Mannarino",0,32,97
"s-Hertogenbosch","Adrian Mannarino",1,32,339
"s-Hertogenbosch","Adrian Mannarino",1,32,62
"Roland Garros","Adrian Mannarino",0,32,110
"Geneva","Adrian Mannarino",0,31,41
"Geneva","Adrian Mannarino",1,31,101
"Geneva","Adrian Mannarino",1,31,172
"Geneva","Adrian Mannarino",1,31,355
"ATP World Tour Masters 1000 Rome","Adrian Mannarino",0,29,87
"ATP World Tour Masters 1000 Madrid","Adrian Mannarino",0,29,18
"ATP World Tour Masters 1000 Monte Carlo","Adrian Mannarino",0,30,63
"ATP World Tour Masters 1000 Miami","Adrian Mannarino",0,32,52
"ATP World Tour Masters 1000 Miami","Adrian Mannarino",1,32,8
"ATP World Tour Masters 1000 Miami","Adrian Mannarino",1,32,67
"ATP World Tour Masters 1000 Indian Wells","Adrian Mannarino",0,38,4
"ATP World Tour Masters 1000 Indian Wells","Adrian Mannarino",1,38,15
"ATP World Tour Masters 1000 Indian Wells","Adrian Mannarino",1,38,22
"ATP World Tour Masters 1000 Indian Wells","Adrian Mannarino",1,38,1067
"Acapulco","Adrian Mannarino",0,38,42
"Delray Beach","Adrian Mannarino",0,41,29
"Delray Beach","Adrian Mannarino",1,41,61
"Delray Beach","Adrian Mannarino",1,41,132
"Delray Beach","Adrian Mannarino",1,41,463
"Memphis","Adrian Mannarino",0,40,67
"Zagreb","Adrian Mannarino",0,40,100
"Australian Open","Adrian Mannarino",0,36,14
"Australian Open","Adrian Mannarino",1,36,80
"Auckland","Adrian Mannarino",0,44,63
"Auckland","Adrian Mannarino",1,44,136
"Auckland","Adrian Mannarino",1,44,112
"Auckland","Adrian Mannarino",1,44,15
"Auckland","Adrian Mannarino",1,44,57
"Noumea","Adrian Mannarino",0,44,158
"Noumea","Adrian Mannarino",1,44,144
"Noumea","Adrian Mannarino",1,44,262
"Noumea","Adrian Mannarino",1,44,238
"Valencia","Nicolas Almagro",0,73,24
"Stockholm","Nicolas Almagro",0,73,26
"Stockholm","Nicolas Almagro",1,73,145
"Stockholm","Nicolas Almagro",0,73,243
"Stockholm","Nicolas Almagro",1,73,589
"Stockholm","Nicolas Almagro",1,73,681
"Kuala Lumpur","Nicolas Almagro",0,76,51
"Szczecin","Nicolas Almagro",0,84,148
"Szczecin","Nicolas Almagro",1,84,99
"Szczecin","Nicolas Almagro",1,84,190
"Szczecin","Nicolas Almagro",1,84,153
"Genova","Nicolas Almagro",1,0,NA
"Genova","Nicolas Almagro",1,0,NA
"Genova","Nicolas Almagro",1,0,NA
"Genova","Nicolas Almagro",1,0,NA
"Genova","Nicolas Almagro",1,0,NA
"US Open","Nicolas Almagro",0,114,168
"US Open","Nicolas Almagro",1,114,167
"Kitzbühel","Nicolas Almagro",0,137,109
"Kitzbühel","Nicolas Almagro",1,137,112
"Kitzbühel","Nicolas Almagro",1,137,130
"Kitzbühel","Nicolas Almagro",1,137,44
"Hamburg","Nicolas Almagro",0,136,55
"Bastad","Nicolas Almagro",0,138,73
"Bastad","Nicolas Almagro",1,NA,38
"Wimbledon","Nicolas Almagro",0,145,13
"Nottingham","Nicolas Almagro",0,145,92
"Roland Garros","Nicolas Almagro",0,154,7
"Roland Garros","Nicolas Almagro",1,154,69
"ATP World Tour Masters 1000 Rome","Nicolas Almagro",0,174,1
"ATP World Tour Masters 1000 Rome","Nicolas Almagro",1,174,100
"ATP World Tour Masters 1000 Madrid","Nicolas Almagro",0,159,34
"Estoril","Nicolas Almagro",0,174,28
"Estoril","Nicolas Almagro",1,174,25
"Estoril","Nicolas Almagro",1,174,317
"Barcelona","Nicolas Almagro",0,123,4
"Barcelona","Nicolas Almagro",1,123,99
"Casablanca","Nicolas Almagro",0,76,41
"Casablanca","Nicolas Almagro",1,76,65
"Casablanca","Nicolas Almagro",1,76,213
"ATP World Tour Masters 1000 Miami","Nicolas Almagro",0,74,3
"ATP World Tour Masters 1000 Miami","Nicolas Almagro",1,74,51
"Buenos Aires","Nicolas Almagro",0,89,60
"Buenos Aires","Nicolas Almagro",1,89,18
"Buenos Aires","Nicolas Almagro",1,89,68
"Buenos Aires","Nicolas Almagro",1,89,67
"Rio de Janeiro","Nicolas Almagro",0,91,23
"Sao Paulo","Nicolas Almagro",0,82,32
"Sao Paulo","Nicolas Almagro",1,82,17
"Sao Paulo","Nicolas Almagro",1,82,94
"Australian Open","Nicolas Almagro",0,69,5
"Sydney","Nicolas Almagro",0,67,29
"Mouilleron Le Captif","Paul Henri Mathieu",0,98,20
"Mouilleron Le Captif","Paul Henri Mathieu",1,98,50
"Mouilleron Le Captif","Paul Henri Mathieu",1,98,217
"Mouilleron Le Captif","Paul Henri Mathieu",1,98,260
"ATP World Tour Masters 1000 Paris","Paul Henri Mathieu",0,98,87
"ATP World Tour Masters 1000 Paris","Paul Henri Mathieu",1,98,56
"Basel","Paul Henri Mathieu",0,96,93
"Vienna","Paul Henri Mathieu",0,93,22
"Mons","Paul Henri Mathieu",0,96,159
"Mons","Paul Henri Mathieu",1,96,182
"Orleans","Paul Henri Mathieu",0,96,125
"Orleans","Paul Henri Mathieu",1,96,158
"Orleans","Paul Henri Mathieu",1,96,354
"Metz","Paul Henri Mathieu",0,90,35
"US Open","Paul Henri Mathieu",0,80,128
"US Open","Paul Henri Mathieu",1,80,127
"US Open","Paul Henri Mathieu",1,80,172
"US Open","Paul Henri Mathieu",1,80,169
"Kitzbühel","Paul Henri Mathieu",0,109,39
"Kitzbühel","Paul Henri Mathieu",1,109,137
"Kitzbühel","Paul Henri Mathieu",1,109,69
"Kitzbühel","Paul Henri Mathieu",1,109,34
"Kitzbühel","Paul Henri Mathieu",1,109,144
"Kitzbühel","Paul Henri Mathieu",1,109,457
"Kitzbühel","Paul Henri Mathieu",1,109,253
"Bastad","Paul Henri Mathieu",0,121,21
"Bastad","Paul Henri Mathieu",1,121,81
"Bastad","Paul Henri Mathieu",1,121,43
"Bastad","Paul Henri Mathieu",1,121,196
"Bastad","Paul Henri Mathieu",1,121,NA
"Bastad","Paul Henri Mathieu",1,121,1073
"Braunschweig","Paul Henri Mathieu",0,0,NA
"Braunschweig","Paul Henri Mathieu",1,0,NA
"Braunschweig","Paul Henri Mathieu",1,0,NA
"Braunschweig","Paul Henri Mathieu",1,0,NA
"Braunschweig","Paul Henri Mathieu",1,0,NA
"Wimbledon","Paul Henri Mathieu",0,127,170
"Wimbledon","Paul Henri Mathieu",1,127,591
"Wimbledon","Paul Henri Mathieu",1,127,196
"Marburg","Paul Henri Mathieu",0,127,349
"Marburg","Paul Henri Mathieu",1,127,674
"London / Queen's Club","Paul Henri Mathieu",0,128,25
"London / Queen's Club","Paul Henri Mathieu",1,128,175
"London / Queen's Club","Paul Henri Mathieu",1,128,76
"s-Hertogenbosch","Paul Henri Mathieu",0,124,185
"s-Hertogenbosch","Paul Henri Mathieu",1,124,1538
"Prostejov","Paul Henri Mathieu",0,0,NA
"Prostejov","Paul Henri Mathieu",1,0,NA
"Roland Garros","Paul Henri Mathieu",0,125,5
"Bordeaux","Paul Henri Mathieu",0,125,187
"Bordeaux","Paul Henri Mathieu",1,125,163
"Aix en Provence","Paul Henri Mathieu",0,134,90
"Aix en Provence","Paul Henri Mathieu",1,134,110
"Aix en Provence","Paul Henri Mathieu",1,134,138
"Aix en Provence","Paul Henri Mathieu",1,134,119
"Aix en Provence","Paul Henri Mathieu",1,134,157
"ATP World Tour Masters 1000 Monte Carlo","Paul Henri Mathieu",0,120,101
"ATP World Tour Masters 1000 Monte Carlo","Paul Henri Mathieu",1,120,70
"Casablanca","Paul Henri Mathieu",0,116,87
"Casablanca","Paul Henri Mathieu",1,116,294
"Casablanca","Paul Henri Mathieu",1,116,800
"Casablanca","Paul Henri Mathieu",1,116,401
"ATP World Tour Masters 1000 Miami","Paul Henri Mathieu",0,113,146
"Irving","Paul Henri Mathieu",0,0,NA
"Irving","Paul Henri Mathieu",1,0,NA
"ATP World Tour Masters 1000 Indian Wells","Paul Henri Mathieu",0,107,819
"Marseille","Paul Henri Mathieu",0,104,121
"Rotterdam","Paul Henri Mathieu",0,96,11
"Rotterdam","Paul Henri Mathieu",1,96,87
"Rotterdam","Paul Henri Mathieu",1,NA,121
"Montpellier","Paul Henri Mathieu",0,96,23
"Montpellier","Paul Henri Mathieu",1,NA,187
"Australian Open","Paul Henri Mathieu",0,93,24
"Sydney","Paul Henri Mathieu",0,91,221
"Happy Valley","Paul Henri Mathieu",0,90,202
"Happy Valley","Paul Henri Mathieu",1,90,188
"Happy Valley","Paul Henri Mathieu",1,90,164
"Ortisei","Rajeev Ram",0,99,82
"Ortisei","Rajeev Ram",1,99,94
"Ortisei","Rajeev Ram",1,99,117
"Ortisei","Rajeev Ram",1,99,426
"Ortisei","Rajeev Ram",1,99,349
"ATP World Tour Masters 1000 Paris","Rajeev Ram",0,101,69
"ATP World Tour Masters 1000 Paris","Rajeev Ram",1,101,54
"Valencia","Rajeev Ram",0,98,190
"Valencia","Rajeev Ram",1,98,211
"Vienna","Rajeev Ram",0,98,71
"ATP World Tour Masters 1000 Shanghai","Rajeev Ram",0,98,172
"Kuala Lumpur","Rajeev Ram",0,93,248
"Metz","Rajeev Ram",0,87,107
"US Open","Rajeev Ram",0,88,22
"US Open","Rajeev Ram",1,88,133
"ATP World Tour Masters 1000 Cincinnati","Rajeev Ram",0,87,27
"ATP World Tour Masters 1000 Canada","Rajeev Ram",0,89,79
"ATP World Tour Masters 1000 Canada","Rajeev Ram",1,89,758
"Bogota","Rajeev Ram",0,86,33
"Bogota","Rajeev Ram",1,86,120
"Newport","Rajeev Ram",1,161,24
"Newport","Rajeev Ram",1,161,156
"Newport","Rajeev Ram",1,161,35
"Newport","Rajeev Ram",1,161,144
"Newport","Rajeev Ram",1,161,18
"Manchester","Rajeev Ram",0,0,NA
"Manchester","Rajeev Ram",1,0,NA
"Manchester","Rajeev Ram",1,0,NA
"Manchester","Rajeev Ram",1,0,NA
"Guadalajara","Rajeev Ram",1,182,287
"Guadalajara","Rajeev Ram",1,182,349
"Guadalajara","Rajeev Ram",1,182,383
"Guadalajara","Rajeev Ram",1,182,266
"Guadalajara","Rajeev Ram",1,182,279
"Leon","Rajeev Ram",0,189,270
"Leon","Rajeev Ram",1,189,265
"ATP World Tour Masters 1000 Miami","Rajeev Ram",0,139,104
"Irving","Rajeev Ram",0,0,NA
"ATP World Tour Masters 1000 Indian Wells","Rajeev Ram",0,142,106
"ATP World Tour Masters 1000 Indian Wells","Rajeev Ram",1,142,218
"Dallas","Rajeev Ram",0,139,103
"Dallas","Rajeev Ram",1,139,79
"Dallas","Rajeev Ram",1,139,437
"Dallas","Rajeev Ram",1,139,485
"Dallas","Rajeev Ram",1,139,1010
"Australian Open","Rajeev Ram",0,140,191
"Doha","Rajeev Ram",0,137,99
"Doha","Rajeev Ram",1,137,203
"Doha","Rajeev Ram",1,137,246
"ATP World Tour Masters 1000 Shanghai","Hyeon Chung",0,54,119
"ATP World Tour Masters 1000 Shanghai","Hyeon Chung",1,54,57
"Shenzhen","Hyeon Chung",0,58,14
"Shenzhen","Hyeon Chung",1,58,55
"Shenzhen","Hyeon Chung",1,58,224
"Kaohsiung","Hyeon Chung",1,73,125
"Kaohsiung","Hyeon Chung",1,73,129
"Kaohsiung","Hyeon Chung",1,73,153
"Kaohsiung","Hyeon Chung",1,73,345
"Kaohsiung","Hyeon Chung",1,73,315
"US Open","Hyeon Chung",0,69,5
"US Open","Hyeon Chung",1,69,95
"Winston-Salem","Hyeon Chung",0,71,106
"Winston-Salem","Hyeon Chung",1,71,41
"Winston-Salem","Hyeon Chung",1,71,134
"ATP World Tour Masters 1000 Cincinnati","Hyeon Chung",0,73,47
"ATP World Tour Masters 1000 Cincinnati","Hyeon Chung",1,73,134
"ATP World Tour Masters 1000 Canada","Hyeon Chung",0,75,34
"ATP World Tour Masters 1000 Canada","Hyeon Chung",1,75,117
"ATP World Tour Masters 1000 Canada","Hyeon Chung",1,75,1208
"Washington","Hyeon Chung",0,77,8
"Washington","Hyeon Chung",1,77,125
"UZB vs. KOR AOGI 2nd Rd.","Hyeon Chung",0,79,72
"UZB vs. KOR AOGI 2nd Rd.","Hyeon Chung",1,79,141
"Wimbledon","Hyeon Chung",0,79,151
"Nottingham","Hyeon Chung",0,78,21
"Nottingham","Hyeon Chung",1,78,64
"London / Queen's Club","Hyeon Chung",0,76,128
"s-Hertogenbosch","Hyeon Chung",0,74,NA
"Roland Garros","Hyeon Chung",0,70,153
"Seoul","Hyeon Chung",0,69,86
"Seoul","Hyeon Chung",1,69,65
"Seoul","Hyeon Chung",1,69,141
"Seoul","Hyeon Chung",1,69,280
"Seoul","Hyeon Chung",1,69,200
"Busan","Hyeon Chung",1,88,100
"Busan","Hyeon Chung",1,88,419
"Busan","Hyeon Chung",1,88,316
"Busan","Hyeon Chung",1,88,143
"Busan","Hyeon Chung",1,88,214
"Savannah","Hyeon Chung",1,107,169
"Savannah","Hyeon Chung",1,107,165
"Savannah","Hyeon Chung",1,107,134
"Savannah","Hyeon Chung",1,NA,684
"Savannah","Hyeon Chung",1,107,394
"Sarasota","Hyeon Chung",0,112,141
"Houston","Hyeon Chung",0,118,30
"Houston","Hyeon Chung",1,118,138
"Houston","Hyeon Chung",1,118,673
"Houston","Hyeon Chung",1,118,NA
"Houston","Hyeon Chung",1,118,219
"Le Gosier","Hyeon Chung",0,0,NA
